Photodiode,AsyncPulse,BonsaiTime
82,0,49968846.9376
70,0,49968847.9744
75,0,49968849.0368
76,0,49968850.0992
68,0,49968851.1616
68,0,49968852.2112
78,0,49968853.2736
83,0,49968854.3488
66,0,49968855.3984
69,0,49968856.4608
67,0,49968857.5488
77,0,49968858.6112
73,0,49968859.6864
79,0,49968860.864
78,0,49968861.8496
65,0,49968863.0784
58,0,49968863.936
82,0,49968865.024
83,0,49968866.0608
74,0,49968867.1232
79,0,49968868.1856
81,0,49968869.2736
81,0,49968870.3488
70,0,49968871.4112
67,0,49968872.4736
66,0,49968873.536
85,0,49968874.5984
79,0,49968875.6864
64,0,49968876.7488
79,0,49968877.7984
83,0,49968878.8992
80,0,49968879.936
62,0,49968881.088
74,0,49968882.048
83,0,49968883.0976
71,0,49968884.1728
71,0,49968885.248
64,0,49968886.336
68,0,49968887.3856
77,0,49968888.448
76,0,49968889.5104
68,0,49968890.8672
73,0,49968891.6864
83,0,49968892.8512
64,0,49968893.7984
63,0,49968894.8864
65,0,49968895.936
71,0,49968896.9984
66,0,49968898.0224
70,0,49968899.0976
77,0,49968900.1728
60,0,49968901.3632
66,0,49968902.2848
75,0,49968903.3472
67,0,49968904.4224
71,0,49968905.4848
75,0,49968906.5472
67,0,49968907.6224
68,0,49968908.6976
69,0,49968909.7984
64,0,49968910.848
58,0,49968911.9872
65,0,49968912.9472
68,0,49968914.0224
75,0,49968915.072
73,0,49968916.16
66,0,49968917.2224
66,0,49968918.2848
79,0,49968919.3344
70,0,49968920.4224
60,0,49968921.4592
81,0,49968922.5344
83,0,49968923.5968
82,0,49968924.7104
67,0,49968925.7344
71,0,49968926.7968
77,0,49968927.8976
67,0,49968928.9472
67,0,49968929.984
70,0,49968931.0592
66,0,49968932.1344
65,0,49968933.1968
67,0,49968934.2592
70,0,49968935.3088
75,0,49968936.384
77,0,49968937.4592
75,0,49968938.5344
59,0,49968939.5712
62,0,49968940.7104
83,0,49968941.7472
76,0,49968942.7968
74,0,49968943.8592
66,0,49968944.9472
69,0,49968945.984
82,0,49968947.0336
69,0,49968948.1088
60,0,49968949.184
73,0,49968950.2464
61,0,49968951.3088
65,0,49968952.3584
71,0,49968953.4336
76,0,49968954.496
63,0,49968955.5584
67,0,49968956.6336
83,0,49968957.76
78,0,49968958.7584
67,0,49968959.8592
67,0,49968960.9088
67,0,49968961.9584
70,0,49968963.0336
80,0,49968964.0704
82,0,49968965.1584
81,0,49968966.2208
75,0,49968967.2832
79,0,49968968.3968
77,0,49968969.4336
64,0,49968970.5216
72,0,49968971.5328
82,0,49968972.6208
70,0,49968973.696
64,0,49968974.7584
63,0,49968975.7952
76,0,49968976.9088
66,0,49968977.9584
68,0,49968979.008
76,0,49968980.0576
70,0,49968981.1456
65,0,49968982.1952
83,0,49968983.2576
76,0,49968984.32
66,0,49968985.3952
70,0,49968986.4704
72,0,49968987.5328
76,0,49968988.608
81,0,49968989.7088
85,0,49968990.7584
83,0,49968994.496
67,0,49968994.5088
61,0,49968994.5216
71,0,49968994.9824
67,0,49968996.0704
68,0,49968997.1072
71,0,49968998.1952
72,0,49968999.2448
71,0,49969000.3072
58,0,49969001.3824
82,0,49969002.432
76,0,49969003.5072
74,0,49969004.5696
69,0,49969005.6448
65,0,49969006.7072
76,0,49969007.808
69,0,49969008.8576
67,0,49969009.9584
73,0,49969010.9824
82,0,49969012.032
72,0,49969013.0816
77,0,49969014.1696
81,0,49969015.232
75,0,49969016.2944
67,0,49969017.3568
74,0,49969018.4192
81,0,49969019.4816
69,0,49969020.5568
78,0,49969021.6192
77,0,49969022.7072
70,0,49969023.9104
74,0,49969024.8576
75,0,49969026.0096
71,0,49969026.944
68,0,49969028.0192
78,0,49969029.0688
83,0,49969030.144
60,0,49969031.1936
66,0,49969032.32
68,0,49969033.3312
70,0,49969034.4064
72,0,49969035.456
82,0,49969036.544
81,0,49969037.5808
81,0,49969038.7072
76,0,49969039.7696
66,0,49969040.8064
68,0,49969041.92
81,0,49969042.9568
61,0,49969043.9936
68,0,49969045.0688
80,0,49969046.1312
73,0,49969047.1936
67,0,49969048.256
72,0,49969049.3312
75,0,49969050.4064
66,0,49969051.4432
56,0,49969052.5184
81,0,49969053.5808
82,0,49969054.6432
84,0,49969055.7056
60,0,49969056.8192
62,0,49969057.8688
74,0,49969058.9568
75,0,49969059.9552
65,0,49969061.056
65,0,49969062.0928
78,0,49969063.168
77,0,49969064.2432
77,0,49969065.408
68,0,49969066.3808
67,0,49969067.4432
68,0,49969068.5056
67,0,49969069.5808
63,0,49969070.72
69,0,49969071.7184
83,0,49969072.768
77,0,49969073.8688
64,0,49969074.9184
80,0,49969076.0064
70,0,49969077.0176
68,0,49969078.08
80,0,49969079.1552
72,0,49969080.2048
62,0,49969081.28
77,0,49969082.3296
78,0,49969083.4176
67,0,49969084.4672
73,0,49969085.5424
76,0,49969086.592
63,0,49969087.7184
66,0,49969088.768
72,0,49969089.8304
66,0,49969090.9184
67,0,49969091.968
64,0,49969093.0176
63,0,49969094.0672
69,0,49969095.1424
67,0,49969096.2304
73,0,49969097.28
64,0,49969098.4192
58,0,49969099.4048
74,0,49969100.4544
71,0,49969101.5296
70,0,49969102.5792
66,0,49969103.6544
83,0,49969104.7168
79,0,49969105.8304
65,0,49969106.88
83,0,49969107.9936
78,0,49969109.056
68,0,49969110.08
74,0,49969111.104
75,0,49969112.2176
70,0,49969113.3568
64,0,49969114.3168
68,0,49969115.392
64,0,49969116.4544
70,0,49969117.5296
79,0,49969118.5792
67,0,49969119.6544
77,0,49969120.7296
84,0,49969121.8304
70,0,49969122.88
73,0,49969123.9168
79,0,49969124.992
83,0,49969126.1056
68,0,49969127.104
75,0,49969128.1792
76,0,49969129.2416
66,0,49969130.3296
76,0,49969131.3664
77,0,49969132.4416
65,0,49969133.4912
60,0,49969134.5536
64,0,49969135.616
83,0,49969136.6784
80,0,49969137.7792
70,0,49969138.8288
72,0,49969139.9424
71,0,49969140.9664
82,0,49969142.0416
84,0,49969143.0912
76,0,49969144.1664
66,0,49969145.2032
82,0,49969146.2784
78,0,49969147.3408
74,0,49969148.4032
78,0,49969149.4784
82,0,49969150.5408
81,0,49969151.6032
67,0,49969152.7296
79,0,49969153.7152
80,0,49969154.8288
66,0,49969156.0192
63,0,49969156.9664
70,0,49969158.0032
84,0,49969159.0656
76,0,49969160.1792
63,0,49969161.1904
80,0,49969162.2528
76,0,49969163.3152
66,0,49969164.3904
68,0,49969165.4656
63,0,49969166.528
67,0,49969167.8464
77,0,49969168.6656
60,0,49969169.7792
65,0,49969170.8288
81,0,49969171.8784
74,0,49969172.9792
65,0,49969174.016
80,0,49969175.0528
78,0,49969176.1024
68,0,49969177.1904
78,0,49969178.2528
77,0,49969179.3024
68,0,49969180.352
67,0,49969181.44
74,0,49969182.5024
79,0,49969183.5648
71,0,49969184.64
67,0,49969185.728
70,0,49969186.7776
72,0,49969187.8272
68,0,49969188.928
75,0,49969189.9904
81,0,49969191.04
83,0,49969192.0896
82,0,49969193.1904
71,0,49969194.24
66,0,49969195.2896
71,0,49969196.352
69,0,49969197.4272
58,0,49969198.5024
74,0,49969199.552
62,0,49969200.64
65,0,49969201.728
71,0,49969202.7904
82,0,49969203.84
73,0,49969204.928
63,0,49969205.9776
83,0,49969207.0016
82,0,49969208.0896
84,0,49969209.216
59,0,49969210.2144
69,0,49969211.2768
81,0,49969212.3392
67,0,49969213.4016
65,0,49969214.6048
63,0,49969215.5392
73,0,49969216.6144
68,0,49969217.664
78,0,49969218.7776
78,0,49969219.8272
82,0,49969220.8896
77,0,49969221.9776
69,0,49969223.0144
72,0,49969224.064
75,0,49969225.1264
71,0,49969226.1888
70,0,49969227.264
71,0,49969228.3136
73,0,49969229.376
70,0,49969230.464
62,0,49969231.6544
75,0,49969232.576
80,0,49969233.664
76,0,49969234.7264
73,0,49969235.7888
76,0,49969236.8384
73,0,49969237.9392
69,0,49969238.976
77,0,49969240.0384
83,0,49969241.1008
83,0,49969242.1632
81,0,49969243.2384
82,0,49969244.3264
76,0,49969245.376
73,0,49969246.4384
67,0,49969247.488
78,0,49969248.5632
80,0,49969249.6384
71,0,49969250.7392
72,0,49969251.7888
78,0,49969252.8384
79,0,49969253.9392
66,0,49969254.9888
75,0,49969256.0128
72,0,49969257.1008
76,0,49969258.1376
66,0,49969259.2384
78,0,49969260.5056
75,0,49969261.3376
65,0,49969262.4
60,0,49969263.4752
77,0,49969264.5248
62,0,49969265.6
65,0,49969266.6624
66,0,49969267.7376
63,0,49969268.8
60,0,49969269.9008
63,0,49969270.9888
74,0,49969271.9872
82,0,49969273.0624
66,0,49969274.112
68,0,49969275.2
69,0,49969276.2624
80,0,49969277.3248
73,0,49969278.4
66,0,49969279.4624
71,0,49969280.5376
66,0,49969281.664
64,0,49969282.6624
72,0,49969283.7376
66,0,49969284.7872
68,0,49969285.9008
81,0,49969286.9376
68,0,49969287.9872
63,0,49969289.1008
82,0,49969290.112
68,0,49969291.1744
70,0,49969292.2368
78,0,49969293.312
80,0,49969294.3744
70,0,49969295.4624
67,0,49969296.5248
63,0,49969297.7152
75,0,49969298.6624
70,0,49969299.7376
67,0,49969300.8384
66,0,49969301.8496
78,0,49969302.9504
61,0,49969303.9872
61,0,49969305.024
78,0,49969306.0992
70,0,49969307.1488
66,0,49969308.224
78,0,49969309.2992
69,0,49969310.4768
68,0,49969311.4368
78,0,49969312.4864
75,0,49969313.5488
74,0,49969314.7008
61,0,49969315.6992
80,0,49969316.8
84,0,49969317.8496
75,0,49969318.9888
69,0,49969320
71,0,49969321.088
64,0,49969322.0992
73,0,49969323.1488
80,0,49969324.2112
68,0,49969325.2864
58,0,49969326.3616
66,0,49969327.424
78,0,49969328.4736
67,0,49969329.536
68,0,49969330.6112
78,0,49969331.6864
62,0,49969332.7488
61,0,49969333.8496
82,0,49969334.8992
75,0,49969335.9872
67,0,49969336.9984
81,0,49969338.048
78,0,49969339.1232
70,0,49969340.1984
80,0,49969341.248
69,0,49969342.336
65,0,49969343.8592
60,0,49969344.7552
60,0,49969345.5744
60,0,49969346.5984
66,0,49969347.712
82,0,49969348.7488
68,0,49969349.7984
75,0,49969350.8992
81,0,49969351.9488
70,0,49969353.0112
79,0,49969354.0608
70,0,49969355.1232
67,0,49969356.1856
79,0,49969357.2864
80,0,49969358.3616
67,0,49969359.4112
76,0,49969360.448
82,0,49969361.6128
77,0,49969362.5728
65,0,49969363.6352
68,0,49969364.7488
81,0,49969365.7984
63,0,49969366.848
70,0,49969367.9488
84,0,49969369.0112
83,0,49969370.0352
81,0,49969371.0976
79,0,49969372.1856
79,0,49969373.248
73,0,49969374.2976
70,0,49969375.4752
76,0,49969376.4352
78,0,49969377.5104
71,0,49969378.56
66,0,49969379.6224
66,0,49969380.8384
69,0,49969381.824
69,0,49969382.8608
57,0,49969383.9232
60,0,49969384.9728
83,0,49969385.9968
83,0,49969387.0848
82,0,49969388.1216
64,0,49969389.2096
81,0,49969390.272
84,0,49969391.3344
66,0,49969392.6912
67,0,49969393.4592
76,0,49969394.5344
75,0,49969395.6096
69,0,49969396.6848
66,0,49969397.7472
66,0,49969398.8608
66,0,49969399.936
72,0,49969400.9856
71,0,49969402.0096
71,0,49969403.0848
67,0,49969404.1344
81,0,49969405.2096
78,0,49969406.2592
59,0,49969407.3344
82,0,49969408.4096
74,0,49969409.4464
73,0,49969410.5344
61,0,49969411.584
74,0,49969412.7104
81,0,49969413.76
69,0,49969414.8096
76,0,49969415.8592
79,0,49969416.9216
66,0,49969418.0096
82,0,49969419.0336
83,0,49969420.1088
80,0,49969421.2224
73,0,49969422.2464
66,0,49969423.3216
75,0,49969424.4096
83,0,49969425.4464
79,0,49969426.5088
70,0,49969427.584
76,0,49969428.6592
73,0,49969429.76
70,0,49969430.8096
83,0,49969431.8592
79,0,49969432.9856
67,0,49969434.0096
72,0,49969435.0336
73,0,49969436.096
71,0,49969437.2096
67,0,49969438.2336
69,0,49969439.3088
78,0,49969440.3456
68,0,49969441.4592
67,0,49969442.5344
81,0,49969443.52
68,0,49969444.608
64,0,49969445.696
59,0,49969446.7584
61,0,49969447.8592
68,0,49969448.9216
73,0,49969450.0096
82,0,49969451.0464
75,0,49969452.1088
65,0,49969453.1584
74,0,49969454.2208
83,0,49969455.2832
65,0,49969456.3584
73,0,49969457.408
76,0,49969458.4704
67,0,49969459.5456
66,0,49969460.6208
74,0,49969461.6704
73,0,49969462.7584
65,0,49969463.8336
59,0,49969464.9344
74,0,49969465.9584
66,0,49969467.008
68,0,49969468.0448
74,0,49969469.12
66,0,49969470.1952
69,0,49969471.3728
75,0,49969472.3328
82,0,49969473.408
79,0,49969474.4832
74,0,49969475.6096
65,0,49969476.5952
70,0,49969477.6704
66,0,49969478.7584
62,0,49969479.8464
64,0,49969480.8704
80,0,49969481.9584
78,0,49969483.008
74,0,49969484.0448
70,0,49969485.1072
74,0,49969486.1696
74,0,49969487.2448
67,0,49969488.3328
68,0,49969489.3952
66,0,49969490.432
73,0,49969491.5072
71,0,49969492.608
67,0,49969493.6704
81,0,49969494.6944
64,0,49969495.7696
60,0,49969496.9728
76,0,49969497.9328
75,0,49969499.0336
78,0,49969500.0448
80,0,49969501.12
77,0,49969502.1696
69,0,49969503.2448
71,0,49969504.2944
80,0,49969505.3696
82,0,49969506.432
67,0,49969507.4944
68,0,49969508.5568
76,0,49969509.6192
70,0,49969510.7072
65,0,49969511.7696
69,0,49969512.96
76,0,49969513.9328
72,0,49969514.9824
66,0,49969516.0192
77,0,49969517.0688
80,0,49969518.1312
78,0,49969519.2064
71,0,49969520.256
78,0,49969521.3568
72,0,49969522.4064
72,0,49969523.4688
73,0,49969524.6208
77,0,49969525.7728
77,0,49969526.6944
64,0,49969527.7696
58,0,49969528.8576
75,0,49969529.8816
74,0,49969530.9696
78,0,49969532.032
70,0,49969533.0688
72,0,49969534.1312
66,0,49969535.1808
77,0,49969536.256
69,0,49969537.3184
67,0,49969538.3808
84,0,49969539.456
75,0,49969540.5184
64,0,49969541.5808
80,0,49969542.6816
82,0,49969543.7312
81,0,49969544.8192
62,0,49969545.8816
59,0,49969546.9312
75,0,49969548.0192
79,0,49969549.0304
74,0,49969550.1056
73,0,49969551.1936
79,0,49969552.2304
83,0,49969553.3184
79,0,49969554.368
69,0,49969555.4432
75,0,49969556.5056
73,0,49969557.696
77,0,49969558.6304
83,0,49969559.8208
83,0,49969561.0112
60,0,49969561.8816
65,0,49969562.944
77,0,49969563.9808
66,0,49969565.0304
68,0,49969566.08
77,0,49969567.1424
69,0,49969568.2048
61,0,49969569.2672
62,0,49969570.3296
82,0,49969571.4304
81,0,49969572.4544
75,0,49969573.5168
72,0,49969574.6048
72,0,49969575.68
66,0,49969576.9216
66,0,49969577.8304
71,0,49969578.88
78,0,49969579.9808
73,0,49969581.0432
70,0,49969582.0928
75,0,49969583.1296
70,0,49969584.192
66,0,49969585.2544
74,0,49969586.3168
76,0,49969587.392
68,0,49969588.4672
62,0,49969589.5168
81,0,49969590.592
79,0,49969591.6416
79,0,49969592.7168
65,0,49969593.7792
73,0,49969594.88
74,0,49969595.9424
74,0,49969597.0432
81,0,49969598.0288
82,0,49969599.5008
76,0,49969600.1536
79,0,49969601.2544
68,0,49969602.3168
68,0,49969603.3792
78,0,49969604.4416
83,0,49969605.5168
62,0,49969606.5792
63,0,49969607.6544
76,0,49969608.6912
70,0,49969609.7792
67,0,49969610.8928
71,0,49969611.9296
77,0,49969612.992
71,0,49969614.0288
62,0,49969615.0912
80,0,49969616.1536
77,0,49969617.216
72,0,49969618.2656
66,0,49969619.3408
76,0,49969620.3904
78,0,49969621.4784
71,0,49969622.528
75,0,49969623.6032
80,0,49969624.6528
76,0,49969625.792
69,0,49969626.8288
66,0,49969627.8912
74,0,49969629.0048
81,0,49969630.0288
69,0,49969631.0912
74,0,49969632.1536
75,0,49969633.216
70,0,49969634.2656
70,0,49969635.328
79,0,49969636.4032
79,0,49969637.4656
68,0,49969638.5408
81,0,49969639.5904
83,0,49969640.6784
64,0,49969641.7152
59,0,49969642.7776
75,0,49969643.8912
66,0,49969644.9408
67,0,49969646.0288
70,0,49969647.0656
72,0,49969648.1152
58,0,49969649.1776
64,0,49969650.24
60,0,49969651.3152
65,0,49969652.3776
70,0,49969653.4656
81,0,49969654.528
70,0,49969655.5776
66,0,49969656.64
77,0,49969657.7152
72,0,49969658.7904
66,0,49969659.8912
79,0,49969660.9408
74,0,49969661.9904
67,0,49969663.04
78,0,49969664.1024
73,0,49969665.1648
65,0,49969666.2144
77,0,49969667.2896
77,0,49969668.352
71,0,49969669.4272
76,0,49969670.4768
81,0,49969671.5648
71,0,49969672.6272
81,0,49969673.6896
80,0,49969674.7904
84,0,49969675.9424
79,0,49969676.9024
75,0,49969677.9904
66,0,49969679.0528
63,0,49969680.0896
79,0,49969681.1904
72,0,49969682.2272
77,0,49969683.2896
80,0,49969684.3648
72,0,49969685.4144
67,0,49969686.4896
72,0,49969687.5392
84,0,49969688.6144
62,0,49969689.6768
64,0,49969690.7904
79,0,49969691.8528
67,0,49969692.9024
77,0,49969694.0032
73,0,49969695.04
66,0,49969696.1024
68,0,49969697.1264
79,0,49969698.2016
65,0,49969699.2512
69,0,49969700.3264
72,0,49969701.4016
76,0,49969702.464
72,0,49969703.5264
66,0,49969704.6016
67,0,49969705.6896
75,0,49969706.7264
73,0,49969707.7888
73,0,49969708.9024
82,0,49969709.952
78,0,49969711.0528
65,0,49969712.0768
73,0,49969713.1264
75,0,49969714.176
66,0,49969715.264
82,0,49969716.3136
77,0,49969717.376
69,0,49969718.4512
82,0,49969719.5264
83,0,49969720.576
69,0,49969721.7792
73,0,49969722.7136
75,0,49969723.7888
69,0,49969724.9024
66,0,49969726.0416
70,0,49969727.0016
73,0,49969728.0384
67,0,49969729.1008
77,0,49969730.176
75,0,49969731.2256
80,0,49969732.3008
81,0,49969733.3504
69,0,49969734.4256
70,0,49969735.488
72,0,49969736.5632
72,0,49969737.6256
68,0,49969738.7008
72,0,49969739.7888
67,0,49969740.8512
65,0,49969741.9136
73,0,49969743.0016
73,0,49969744.0512
62,0,49969745.1776
67,0,49969746.1632
58,0,49969747.2
66,0,49969748.288
76,0,49969749.3376
74,0,49969750.4128
64,0,49969751.488
76,0,49969752.5632
76,0,49969753.6
69,0,49969754.688
69,0,49969755.8016
68,0,49969756.864
60,0,49969757.9008
66,0,49969759.0016
83,0,49969760.0384
68,0,49969761.088
62,0,49969762.1888
77,0,49969763.2128
67,0,49969764.288
66,0,49969765.3376
74,0,49969766.4128
82,0,49969767.4752
74,0,49969768.5504
70,0,49969769.6
72,0,49969770.6624
84,0,49969771.7248
60,0,49969772.8128
72,0,49969773.9008
82,0,49969774.9504
67,0,49969776.0512
69,0,49969777.0496
74,0,49969778.112
69,0,49969779.1744
71,0,49969780.2624
66,0,49969781.3376
70,0,49969782.528
84,0,49969783.4496
82,0,49969784.5376
63,0,49969785.6128
66,0,49969786.6496
73,0,49969787.712
77,0,49969788.8256
64,0,49969789.8496
59,0,49969790.8992
76,0,49969792.0512
67,0,49969793.0624
65,0,49969794.112
77,0,49969795.1616
76,0,49969796.2368
64,0,49969797.2992
72,0,49969798.3616
83,0,49969799.4496
82,0,49969800.4992
64,0,49969801.5616
73,0,49969802.6368
84,0,49969803.6992
84,0,49969804.8256
85,0,49969805.8624
79,0,49969806.912
67,0,49969808
82,0,49969809.0624
78,0,49969810.112
67,0,49969811.1616
78,0,49969812.2624
74,0,49969813.2864
66,0,49969814.4384
75,0,49969815.424
80,0,49969816.4736
64,0,49969817.5872
62,0,49969818.5984
74,0,49969819.6608
69,0,49969820.7488
69,0,49969821.8624
67,0,49969822.912
77,0,49969823.9616
69,0,49969825.0496
67,0,49969826.0864
81,0,49969827.1488
67,0,49969828.1984
66,0,49969829.2608
67,0,49969830.336
73,0,49969831.3856
77,0,49969832.4736
83,0,49969833.5232
72,0,49969834.624
65,0,49969835.6608
77,0,49969836.736
68,0,49969837.8112
72,0,49969838.912
63,0,49969839.9616
64,0,49969841.0624
78,0,49969842.0608
69,0,49969843.1232
66,0,49969844.1856
73,0,49969845.248
61,0,49969846.336
66,0,49969847.3856
77,0,49969848.448
69,0,49969849.5232
60,0,49969850.5856
68,0,49969851.6352
70,0,49969852.7232
67,0,49969853.8112
64,0,49969854.8608
69,0,49969855.9232
70,0,49969857.0112
69,0,49969858.0608
76,0,49969859.1616
79,0,49969860.1984
71,0,49969861.2352
65,0,49969862.3488
65,0,49969863.3856
79,0,49969864.4608
66,0,49969865.5104
76,0,49969866.5856
78,0,49969867.648
78,0,49969868.6848
71,0,49969869.8112
70,0,49969870.8608
79,0,49969872.256
77,0,49969873.0496
68,0,49969874.0608
68,0,49969875.1232
78,0,49969876.1728
82,0,49969877.2224
59,0,49969878.3872
67,0,49969879.36
69,0,49969880.4096
77,0,49969881.4848
79,0,49969882.56
82,0,49969883.6224
81,0,49969884.6848
67,0,49969885.76
59,0,49969886.8096
83,0,49969887.9104
83,0,49969888.9728
82,0,49969890.0608
61,0,49969891.1232
72,0,49969892.4032
80,0,49969893.2096
66,0,49969894.2848
65,0,49969895.3344
73,0,49969896.4096
62,0,49969897.472
61,0,49969898.5472
73,0,49969899.6096
79,0,49969900.672
67,0,49969901.7216
71,0,49969902.8224
76,0,49969903.872
68,0,49969904.9216
75,0,49969906.0224
83,0,49969907.1616
81,0,49969908.1344
83,0,49969909.1968
78,0,49969910.2976
69,0,49969911.3216
64,0,49969912.4224
83,0,49969913.4464
79,0,49969914.5216
67,0,49969915.584
82,0,49969916.6592
83,0,49969917.7088
70,0,49969918.8224
76,0,49969919.872
71,0,49969920.9344
72,0,49969922.0224
78,0,49969923.1616
75,0,49969924.1088
58,0,49969925.312
82,0,49969926.3232
76,0,49969927.3088
73,0,49969928.3584
71,0,49969929.4336
80,0,49969930.4832
77,0,49969931.5584
75,0,49969932.7488
83,0,49969933.696
83,0,49969934.8224
73,0,49969935.872
68,0,49969936.9344
77,0,49969937.984
76,0,49969939.1616
67,0,49969940.096
66,0,49969941.1584
77,0,49969942.3488
78,0,49969943.2704
63,0,49969944.3584
65,0,49969945.4208
74,0,49969946.496
78,0,49969947.5456
67,0,49969948.5952
73,0,49969949.6832
80,0,49969950.7456
66,0,49969951.9616
73,0,49969952.9344
83,0,49969953.984
59,0,49969955.0208
73,0,49969956.0704
81,0,49969957.1456
78,0,49969958.2848
70,0,49969959.3216
69,0,49969960.3712
61,0,49969961.408
77,0,49969962.6112
74,0,49969963.52
65,0,49969964.6208
77,0,49969965.6576
81,0,49969966.7456
60,0,49969967.8208
67,0,49969968.8832
64,0,49969969.9328
83,0,49969971.0336
76,0,49969972.0704
72,0,49969973.1328
79,0,49969974.1824
76,0,49969975.2576
66,0,49969976.3328
78,0,49969977.472
82,0,49969978.4448
74,0,49969979.5072
71,0,49969980.5696
81,0,49969981.632
75,0,49969982.6944
72,0,49969983.7824
66,0,49969984.8832
71,0,49969985.9328
80,0,49969987.0336
83,0,49969988.096
80,0,49969989.3504
68,0,49969990.1824
72,0,49969991.232
75,0,49969992.3456
71,0,49969993.3952
83,0,49969994.4576
82,0,49969995.4944
68,0,49969996.5568
63,0,49969997.632
63,0,49969998.6944
82,0,49969999.7568
73,0,49970000.832
69,0,49970001.9328
80,0,49970002.9824
75,0,49970004.0832
68,0,49970005.0816
82,0,49970006.1312
64,0,49970007.2064
60,0,49970008.2688
67,0,49970009.344
64,0,49970010.4192
70,0,49970011.4944
75,0,49970012.544
78,0,49970013.632
73,0,49970014.6816
68,0,49970015.744
75,0,49970016.8448
83,0,49970017.8816
68,0,49970018.9696
66,0,49970020.032
73,0,49970021.1584
70,0,49970022.1568
73,0,49970023.1936
81,0,49970024.2688
62,0,49970025.3184
